city,公司简称,公司全称,所属行业,工作地点,职位特点,薪资,经验,职位名称,firstType,secondType,职位标签,positionId,createTime
上海,鸿冠信息,上海鸿冠信息科技股份有限公司,移动互联网,黄浦区,"团队氛围,职位发展好",8k-15k,1-3年,数据分析师,开发/测试/运维类,数据开发,"['数据挖掘', 'SPSS']",3498970,2017-09-07 09:25:25
上海,阔迎,上海阔迎网络科技有限公司,"移动互联网,金融",徐汇区,"个人分红,年底双薪,福利待遇多,年轻活跃",10k-20k,1-3年,金融数据分析师,金融类,证券/期货,"['股票', '总监', '证券', '主管', '操盘手', '分析员']",3287567,2017-09-06 18:13:22
上海,PPTV聚力,上海聚力传媒技术有限公司,文化娱乐,浦东新区,各种补贴 与网红近距离接触,10k-20k,3-5年,数据分析师（龙珠直播）,开发/测试/运维类,数据开发,"['直播', '大数据', '数据挖掘', 'SPSS', 'sas']",3005608,2017-09-15 10:23:56
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",徐汇区,"五险一金,年终奖,补充医保,弹性工作",7k-10k,1-3年,上海高级数据分析专员,产品/需求/项目类,数据分析,[],3367395,2017-09-14 11:38:16
上海,宜信,普信恒业科技发展（北京）有限公司,金融,浦东新区,"六险一金,优势团队",20k-40k,3-5年,数据分析算法工程师,开发/测试/运维类,数据开发,"['资深', '高级', '数据挖掘', '机器学习']",3542894,2017-08-29 14:48:25
上海,上海乐去做,上海乐去做信息技术有限公司,其他,杨浦区,福利待遇，发展空间,30K-40K,5-10年,数据分析经理,产品/需求/项目类,数据分析,[],3213941,2017-09-14 10:09:21
上海,和讯网,和讯信息科技有限公司,移动互联网,黄浦区,"平台好,福利多,团队氛围好",13k-20k,1-3年,中高级数据分析师/Tableau,开发/测试/运维类,数据开发,"['中级', 'SQL', 'BI']",3559539,2017-09-01 16:48:49
上海,RMS润通航服,润通航运服务有限公司,"生活服务,其他",浦东新区,"企业文化,年终奖,年度旅游,丰富的午餐",4k-8k,1-3年,数据分析专员,开发/测试/运维类,数据开发,['统计'],3593618,2017-09-11 16:57:31
上海,众谱伟信,众谱伟信,"金融,移动互联网",浦东新区,"五险一金,部门团建,节日福利",8k-15k,1-3年,数据分析师,开发/测试/运维类,数据开发,"['数据挖掘', '大数据', '建模']",3311058,2017-09-07 11:52:51
上海,客锐市场信息,客锐市场信息咨询（上海）有限公司,数据服务,静安区,"机会多,接触面广",4k-8k,不限,数据分析员,产品/需求/项目类,数据分析,['专员'],3517734,2017-09-15 09:56:08
上海,掌悦理财,上海顽色投资管理有限公司,"电子商务,金融",浦东新区,"五险一金,周末双休,领导nic,公司氛围好",8k-15k,1-3年,数据分析,产品/需求/项目类,数据分析,"['借贷', '大数据', '数据挖掘', 'SPSS', 'sas']",3563813,2017-09-07 16:58:45
上海,个推,浙江每日互动网络科技股份有限公司,移动互联网,静安区,"互联网独角兽公司,海量数据，福利好",12k-18k,不限,商业数据分析,市场与销售,数据分析,"['企业服务', 'BI']",2547094,2017-09-14 10:40:13
上海,simplyBrand,信励（上海）信息科技有限公司,数据服务,黄浦区,大数据 热门领域 国际化团队,15k-25k,3-5年,Sr. Analyst （高级数据分析师）,开发/测试/运维类,数据开发,['数据挖掘'],2635754,2017-09-11 11:02:44
上海,斗鱼直播,武汉斗鱼网络科技有限公司,移动互联网,杨浦区,"五险一金,18薪,餐补,带薪年假",8k-13k,1-3年,高级数据分析师,产品/需求/项目类,数据分析,[],2789947,2017-08-30 11:59:12
上海,饿了么,拉扎斯网络科技（上海）有限公司,移动互联网,普陀区,薪资报酬高，福利待遇高,10k-15k,不限,资深数据分析师(有菜项目部),运营/编辑/客服,运营,"['电商', '专员', 'SPSS', '数据管理']",3572762,2017-09-05 21:17:29
上海,拓端数据,杭州拓端数据科技有限公司,"数据服务,电子商务",宝山区,"弹性工作,零食茶点,丰富活动",8k-12k,不限,数据分析师,产品/需求/项目类,数据分析,"['大数据', 'BI', '专员', '数据挖掘', 'SPSS']",2723079,2017-08-22 12:39:28
上海,Seedeer,天|（上海）电子商务有限公司,"电子商务,企业服务",虹口区,"平台广阔,五险一金,专业培训",6k-12k,1-3年,数据分析师,产品/需求/项目类,数据分析,"['电商', '物流', '大数据', 'CRM', '供应链']",3244698,2017-09-15 09:05:00
上海,爱回收,上海悦易网络信息技术有限公司,"电子商务,O2O",杨浦区,"14薪,期权,发展空间大",30k-50k,5-10年,高级数据分析经理,开发/测试/运维类,数据开发,"['专家', '资深', 'SPSS', 'sas']",3611519,2017-09-15 11:12:30
上海,般胜投资,上海般胜投资管理有限公司,金融,松江区,团队氛围好,10k-15k,1-3年,数据分析师,产品/需求/项目类,数据分析,"['电商', '大数据', '数据挖掘', 'SPSS', 'sas']",2879052,2017-09-11 12:28:00
上海,金棕榈,上海棕榈电脑系统有限公司,"电子商务,数据服务",静安区,"优秀团队,福利硬货,公司沉稳,互联网公司",8k-10k,不限,数据分析师,开发/测试/运维类,数据开发,"['算法', '大数据', '数据挖掘', 'BI', '数据开发']",3553942,2017-09-07 10:35:37
上海,中鑫财富商业保理有限公司,中鑫财富商业保理有限公司,金融,静安区,数据分析,6k-9k,1-3年,数据分析专员,市场/商务/销售类,市场/营销,"['金融', 'SPSS']",3487873,2017-08-16 09:59:35
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",长宁区,"五险一金,弹性工作,节日福利,年度体检",12k-20k,1年以下,数据分析师（展示广告）,产品/需求/项目类,数据分析,[],3311959,2017-09-12 15:10:32
上海,银天下,上海银天下投资管理集团有限公司,金融,浦东新区,"上市公司,专业团队,福利好,团队氛围好",8k-15k,1年以下,数据分析师（编号：SHJS004）,产品/需求/项目类,数据分析,"['BI', '数据挖掘', 'SPSS', 'sas']",3529078,2017-09-11 11:53:41
上海,本来生活网,北京本来工坊科技有限公司,电子商务,徐汇区,"美食,大数据,用户运营,数据分析",6k-12k,不限,数据分析,运营/编辑/客服,运营,"['电商', '移动互联网', '用户', '活动运营', '用户研究']",3559585,2017-09-11 12:42:54
上海,上海粒数网络科技有限公司,上海粒数网络科技有限公司,数据服务,长宁区,"年终奖,房补，车补,五险一金,年假5天",8k-15k,不限,数据分析师,产品/需求/项目类,数据分析,"['大数据', '专员', '数据挖掘']",3530387,2017-08-25 13:46:22
上海,上海美华系统有限公司,上海美华系统有限公司,"移动互联网,数据服务",长宁区,"发展空间大,工作氛围好,成长快",9k-16k,3-5年,大数据咨询顾问（数据分析方向）,开发/测试/运维类,数据开发,"['数据挖掘', '建模']",2947580,2017-08-28 09:58:18
上海,能猫工作室,上海乙央电子商务有限公司,电子商务,,高薪 发展 环境好,4k-7k,1年以下,商品专员/货控/数据分析专员/百盛ERP,产品,产品经理,"['电商', '企业软件']",2198450,2017-08-29 14:42:07
上海,快更视频,上海晟品网络科技有限公司,"移动互联网,文化娱乐",徐汇区,"12天带薪,包2餐,牛人带队",20k-40k,3-5年,高级产品经理（数据分析方向）,产品/需求/项目类,产品设计/需求分析,"['移动互联网', '用户研究']",3532017,2017-09-15 11:48:41
上海,微鲸科技,微鲸科技有限公司,移动互联网,浦东新区,五险一金 弹性工作制,20k-40k,5-10年,产品经理（数据分析）,产品,产品经理,['大数据'],2263926,2017-09-11 11:15:04
上海,STORM,伺动常客公共关系咨询（上海）有限公司,"广告营销,数据服务",静安区,"上升空间,业务丰富,氛围愉悦",6k-10k,不限,数据分析,产品/需求/项目类,数据分析,"['资深', '高级', 'BI', '可视化', '专员']",3582640,2017-09-07 17:32:08
上海,arvato China,上海贝塔斯曼商业服务有限公司,"广告营销,数据服务",闸北区,提升空间大 培训体系完善 数据接触面广,7k-12k,3-5年,数据分析师--SQL,技术,DBA,[],1309159,2017-09-13 10:06:41
上海,岂凡网络,深圳岂凡网络有限公司,游戏,浦东新区,"餐补,五险一金",15k-30k,3-5年,高级游戏数据分析师,产品/需求/项目类,数据分析,"['游戏', '大数据', '数据挖掘', '建模', 'SPSS']",3552476,2017-09-06 11:36:34
上海,国泰君安证券股份有限公司,国泰君安证券股份有限公司,金融,浦东新区,国内综合实力最强的证券公司之一,10k-20k,3-5年,风险数据分析,开发/测试/运维类,数据开发,['金融'],2638424,2017-09-04 09:06:03
上海,360企业安全,北京奇安信科技有限公司,"电子商务,企业服务",黄浦区,五险一金、餐补、带薪年假、节日福利,8k-16k,1-3年,安全数据分析师,产品/需求/项目类,数据分析,"['信息安全', '网络安全', '逆向']",3326739,2017-09-14 10:46:13
上海,拍拍贷,上海拍拍贷金融信息服务有限公司,金融,浦东新区,明星团队,18k-25k,5-10年,数据分析专家（市场部）,产品/需求/项目类,产品设计/需求分析,"['用户研究', '需求分析']",3378707,2017-09-04 00:28:19
上海,势航网络,上海势航网络科技有限公司,"移动互联网,企业服务",青浦区,"优厚待遇,股权激励,舞台广,快速上升",10k-20k,1-3年,数据分析师（车联网产品方向）,产品/需求/项目类,数据分析,"['物流', '大数据', '数据挖掘']",3598872,2017-09-15 10:21:37
上海,上海你我贷互联网金融信息服务,嘉银（上海）金融信息服务有限公司,金融,浦东新区,"专业培训,五险一金,绩效奖金,餐饮补贴",30k-50k,1-3年,数据分析师（业务方向）,开发/测试/运维类,数据开发,['大数据'],2861888,2017-09-11 10:40:15
上海,心云医疗,上海心云医药科技有限公司,"移动互联网,医疗健康",青浦区,五险一金,4k-6k,不限,数据分析师,产品/需求/项目类,数据分析,"['客服', '运营']",3557073,2017-09-07 17:10:26
上海,卡行天下,上海卡行天下供应链管理有限公司,移动互联网,长宁区,打造专业BI团队 公司美女帅哥如云,7k-10k,1-3年,初级数据分析师,产品/需求/项目类,数据分析,"['数据挖掘', 'SPSS', 'sas']",3475894,2017-08-28 20:29:55
上海,彪洋科技,彪洋科技（北京）有限公司,"移动互联网,广告营销",长宁区,"七险一金,弹性工作,年底双薪",5k-7k,不限,初级数据分析师,开发/测试/运维类,数据开发,"['数据挖掘', 'SPSS']",3463744,2017-09-15 11:02:40
上海,善洽堂,上海善洽堂市场营销策划有限公司,其他,青浦区,待遇从优,7K-9K,1-3年,数据分析师,产品/需求/项目类,数据分析,[],3367851,2017-08-28 11:09:23
上海,上海睿渠,上海睿渠网络技术有限公司,"移动互联网,O2O",浦东新区,"晋升空间大,节日福利,弹性工作,绩效奖金",8k-10k,1-3年,数据分析师,开发/测试/运维类,数据开发,"['旅游', '数据挖掘', 'SPSS']",3497033,2017-08-22 14:53:14
上海,甬巨金服,甬钜信息科技（上海）有限公司,金融,宝山区,"福利好,晋升空间大,扁平式管理,团队融洽",6k-8k,1年以下,数据运营/数据分析专员,运营/编辑/客服,运营,"['金融', '大数据']",3596048,2017-09-15 09:02:26
上海,凯京集团,上海凯京信达科技集团有限公司,金融,浦东新区,大数据金融 弹性工作 待遇丰厚,7k-10k,不限,数据分析专员,运营,运营,[],1768396,2017-09-12 17:05:27
上海,上海你我贷互联网金融信息服务,嘉银（上海）金融信息服务有限公司,金融,浦东新区,弹性工作 工作环境好 带薪年假 绩效奖金,13k-25k,3-5年,数据分析师（挖掘建模）,开发/测试/运维类,数据开发,"['金融', '数据挖掘']",3479855,2017-09-11 12:35:56
上海,运去哪,上海汇航捷讯网络科技有限公司,"电子商务,企业服务",黄浦区,"五险一金,饭补",15k-25k,1-3年,BI数据分析师,产品/需求/项目类,数据分析,"['资深', '数据挖掘', 'SPSS']",3161001,2017-09-15 13:11:39
上海,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",徐汇区,"夜宵,班车,玩游戏,搞数据",20k-25k,3-5年,游戏数据分析师,产品/需求/项目类,数据分析,"['游戏', '高级', '大数据', '专员', '用户研究']",3554495,2017-09-05 11:25:57
上海,上海硕恩,上海硕恩网络科技股份有限公司,"数据服务,电子商务",黄浦区,"绩效奖金,年终奖金,五险一金,发展空间大",15k-25k,3-5年,SAS数据分析专家,开发/测试/运维类,数据开发,"['银行', '资深', '数据挖掘']",3489753,2017-09-11 13:59:32
上海,嘉桥数据咨询,上海嘉桥信息科技有限公司,数据服务,黄浦区,"薪资高,晋升快,环境好,福利多",6k-12k,应届毕业生,数据分析/数据运营/数据处理/数据统计,开发/测试/运维类,数据开发,"['金融', '数据管理']",3369691,2017-09-15 10:02:49
上海,小赢科技,深圳市赢众通金融信息服务有限责任公司,金融,黄浦区,富诱惑力的薪酬、良好的发展机会,10k-20k,1-3年,金融数据分析师,产品/需求/项目类,数据分析,['金融'],2566134,2017-08-29 10:29:54
上海,传神,传神（中国）网络科技有限公司,电子商务,长宁区,行业老大，AI 风口，上升空间，团队专业,15k-25k,3-5年,BI 数据分析师,产品/需求/项目类,数据分析,"['资深', '高级', '大数据', 'growth hacking']",3583027,2017-09-07 18:34:19
上海,英臻科技,无锡英臻科技有限公司,硬件,长宁区,"团队年轻,在校实习",3k-5k,不限,数据分析实习生,产品/需求/项目类,数据分析,"['大数据', '数据挖掘', 'SPSS', 'sas']",3559976,2017-09-01 17:46:26
上海,爱回收,上海悦易网络信息技术有限公司,"电子商务,O2O",杨浦区,"D轮公司,期权激励,丰厚年终奖,晋升快",15k-25k,3-5年,风控数据分析师,产品/需求/项目类,数据分析,"['资深', '数据挖掘', 'SPSS', 'sas']",3509312,2017-09-15 11:12:25
上海,京东,京东商城,电子商务,长宁区,"大平台,弹性工时",12k-24k,1-3年,风控数据分析岗,产品/需求/项目类,数据分析,"['信息安全', '数据挖掘']",3058143,2017-09-15 09:49:41
上海,韦博教育集团,上海浦东新区韦博进修学校,教育,徐汇区,"脑洞大开,慧眼识数据,错峰上下班,老板与时俱",9k-11k,3-5年,韦博集团总部数据分析主管,产品/需求/项目类,数据分析,"['教育', '资深', '大数据', '业务运营', '数据管理']",3537103,2017-08-28 14:37:44
上海,现金侠,上海利全信息科技服务有限公司,"移动互联网,金融",长宁区,"技术氛围好,领导是大牛,发展空间大,办公环境好",13k-25k,3-5年,高级数据分析（风控）,开发/测试/运维类,数据开发,"['金融', '支付', '算法', '量化']",2904471,2017-09-14 09:58:27
上海,民爱贷,上海民爱互联网金融信息服务有限公司,"移动互联网,金融",松江区,"数据分析,互联网金融,数据挖掘",8k-12k,3-5年,数据分析专员,产品/需求/项目类,数据分析,['金融'],3327321,2017-08-18 12:53:54
上海,空中金融,上海企翱网络科技有限公司,"移动互联网,金融",浦东新区,细心,6k-10k,1-3年,数据分析（现金贷）,运营/编辑/客服,审核,"['大数据', 'SPSS', 'sas']",3311444,2017-09-12 16:26:34
上海,携程,携程计算机技术（上海）有限公司,"移动互联网,旅游",长宁区,旅游老大等你来,8k-16k,1-3年,商业数据分析师,产品/需求/项目类,数据分析,"['旅游', 'BI']",2878071,2017-09-15 18:14:26
上海,嘉桥数据咨询,上海嘉桥信息科技有限公司,数据服务,黄浦区,"待遇好,福利多,环境好,晋升快",6k-12k,1年以下,数据分析/数据运营/数据处理/数据统计,产品/需求/项目类,数据分析,"['大数据', 'SPSS', '数据管理']",3369897,2017-09-15 10:02:49
上海,上海硕恩,上海硕恩网络科技股份有限公司,"数据服务,电子商务",黄浦区,"绩效奖金,五险一金,绩效奖金,发展空间大",15k-30k,5-10年,银行业个人金融业务数据分析专家,金融类,银行,"['金融', '银行', '风控', '分析师', 'sas', '信贷管理']",3489693,2017-09-11 13:59:33
上海,小赢科技,深圳市赢众通金融信息服务有限责任公司,金融,虹口区,良好的发展前景，富有诱惑力的薪酬,25k-30k,3-5年,金融数据分析经理,金融类,风控,"['金融', '统计', 'sas']",3429166,2017-08-29 10:29:54
上海,沪江,沪江教育科技（上海）股份有限公司,"移动互联网,教育",浦东新区,待遇优厚，快速成长，弹性工作制,15k-30k,3-5年,高级数据分析师（平台 直播 流媒体）(J10914）,产品/需求/项目类,数据分析,"['电商', '媒体', '建模']",3137448,2017-09-15 19:51:26
上海,饿了么,拉扎斯网络科技（上海）有限公司,移动互联网,普陀区,数据领域大神等你一起来玩耍～,15k-30k,1-3年,数据分析师（数据挖掘产品）,产品/需求/项目类,数据分析,"['资深', '高级', '大数据', 'SPSS']",3462732,2017-08-31 19:28:26
上海,拍拍贷,上海拍拍贷金融信息服务有限公司,金融,浦东新区,晋升空间大,15k-30k,3-5年,风险数据分析师(移动政策),开发/测试/运维类,数据开发,['大数据'],3364866,2017-09-04 00:28:19
上海,数旦信息,上海数旦信息技术有限公司,"移动互联网,金融",徐汇区,技术大牛扎堆，学习机会多，免费零食饮料,3k-4k,不限,数据分析工程师（实习）,技术,后端开发,"['金融', '量化']",1619790,2017-09-14 08:58:40
上海,arvato China,上海贝塔斯曼商业服务有限公司,"广告营销,数据服务",闸北区,工作环境高大上 成长速度快猛狠 福利好,8k-15k,1-3年,商业数据分析顾问,市场与销售,市场/营销,['BI'],1235580,2017-09-13 10:06:42
上海,上海粒数网络科技有限公司,上海粒数网络科技有限公司,数据服务,长宁区,"入职享年假,五险一金,节假日红包,年终奖金",6k-12k,不限,初级数据分析师,产品/需求/项目类,数据分析,"['大数据', '专员', '助理', '数据挖掘', 'SPSS']",3530417,2017-08-25 13:51:40
上海,NextTao 互道信息,互道信息技术（上海）有限公司,"移动互联网,电子商务",浦东新区,"弹性工作,氛围好,领导牛逼",15k-30k,3-5年,BI专家（数据分析师）,开发/测试/运维类,数据开发,"['大数据', '数据挖掘', 'SPSS']",3075821,2017-09-15 09:25:18
上海,实惠,上海帷米商务信息咨询有限公司,"移动互联网,生活服务",闸北区,"百人团队,年底3薪",18k-25k,3-5年,高级数据分析师（大数据BI）,开发/测试/运维类,数据开发,"['中级', '数据挖掘']",3166032,2017-09-15 09:22:00
上海,平安银行,平安银行股份有限公司,金融,浦东新区,五险一金，节假日休息,20k-40k,3-5年,信用卡核心系统研发 数据分析/机器学习,开发/测试/运维类,数据开发,"['大数据', '数据挖掘', '算法', '自然语言处理']",3361275,2017-09-14 14:57:51
上海,rupiahplus,上海印闪网络科技有限公司,"移动互联网,金融",徐汇区,"出国旅游,福利多,氛围佳,牛人多",15k-30k,1-3年,风控数据分析师,产品/需求/项目类,数据分析,"['银行', '高级', '数据挖掘', 'SPSS', 'sas']",3588040,2017-09-09 02:45:38
上海,平安金服,深圳平安综合金融服务有限公司,"金融,数据服务",浦东新区,"六险二金,年终奖,带薪休假,过节福利",12k-20k,1-3年,资深数据分析岗（数据营销中心）,开发/测试/运维类,数据开发,"['金融', '算法', '数据挖掘', '数据管理']",3580086,2017-09-14 15:35:47
上海,2345.com,上海二三四五网络科技有限公司,"数据服务,移动互联网",浦东新区,"平台发展快,薪资福利好,管理灵活,领导好",15k-25k,3-5年,高级数据分析师（风控）,产品/需求/项目类,数据分析,"['金融', '银行', '征信', '量化']",3461978,2017-09-16 00:48:48
上海,小赢科技,深圳市赢众通金融信息服务有限责任公司,金融,浦东新区,富有诱惑力的薪酬，良好的发展前景,12k-20k,3-5年,数据分析主管（催收中心）,金融类,风控,"['金融', '银行', '借贷', '财务', '风控']",3540694,2017-08-29 10:31:57
上海,百度上海分公司,百度在线网络技术(北京)有限公司上海软件技术分公司,"移动互联网,数据服务",嘉定区,"BAT背景,带薪年假,多项员工福,定期体检",8k-11k,1-3年,高级数据分析师,产品/需求/项目类,数据分析,"['大数据', '可视化', '商业', 'EXCLE、SQL', 'python,R等语言']",3275441,2017-08-16 09:59:01
上海,讯实科技,上海讯实网络科技有限公司,数据服务,浦东新区,"双休,五险一金,13薪",6k-8k,1-3年,互联网数据分析师,运营/编辑/客服,运营,"['广告营销', '大数据', '数据挖掘', '用户研究']",2566650,2017-09-15 09:08:06
上海,2345.com,上海二三四五网络科技有限公司,"数据服务,移动互联网",浦东新区,"数据量大,发挥自由,发展空间大,薪资福利好",13k-25k,3-5年,高级数据分析师（贷后运营）,产品/需求/项目类,数据分析,"['资深', '大数据', 'SPSS', 'sas']",3605712,2017-09-16 00:48:47
上海,还呗-智能信贷领先者,上海数禾信息科技有限公司,"移动互联网,金融",浦东新区,"移动金融,未来金矿,精英团队,助力成长",10k-20k,1-3年,数据分析师（大数据营销方向）,市场/商务/销售类,市场/营销,"['理财', '数据挖掘']",3539469,2017-09-14 10:01:34
上海,麦博游戏 MYBO,上海麦博文化传播有限公司,"移动互联网,游戏",普陀区,"别墅办公,弹性工作制,年度旅游,无限零食",8k-15k,1-3年,数据分析师（BI）,技术,软件开发,['金融'],2492321,2017-09-15 10:55:02
上海,拍拍贷,上海拍拍贷金融信息服务有限公司,金融,浦东新区,明星团队,10k-15k,1-3年,数据分析/建模专家（经营优化）,开发/测试/运维类,数据开发,[],3419128,2017-09-04 00:28:20
上海,YHOUSE,上海悦会信息科技有限公司,移动互联网,黄浦区,发展前景好，福利多多，优势大,20k-35k,5-10年,BI数据分析主管,开发/测试/运维类,数据开发,"['金融', '电商', '资深', '高级', '数据挖掘']",3610291,2017-09-15 17:48:00
上海,平安金服,深圳平安综合金融服务有限公司,"金融,数据服务",浦东新区,"大平台,绩效奖金,免费体检,免费班车",8k-15k,不限,数据分析岗（数据营销中心）,开发/测试/运维类,数据开发,"['金融', '算法', '数据挖掘']",3227471,2017-09-14 15:35:47
上海,拼多多,杭州微米网络科技有限公司,"电子商务,移动互联网",长宁区,"平台好,团队牛,福利好",20k-40k,1-3年,数据分析工程师（风控方向）,开发/测试/运维类,数据开发,"['电商', '游戏', '大数据', '数据挖掘']",3606873,2017-09-15 10:18:18
上海,析鲸信息,上海析鲸信息科技有限公司,"数据服务,金融",杨浦区,"数理统计,经济意义",8k-12k,1-3年,风险数据分析师,金融类,风控,"['金融', '房产服务', '建模']",2864950,2017-09-07 13:14:00
上海,平安租赁,平安国际融资租赁有限公司,金融,浦东新区,"团队聚餐,五险一金,节日礼物",13k-25k,1-3年,反欺诈经理（数据分析及挖掘）(001277),产品/需求/项目类,产品设计/需求分析,['风控'],3420008,2017-08-29 12:35:38
上海,麦子金服,上海麦子资产管理有限公司,"移动互联网,金融",徐汇区,发展前景大 福利多多,25k-30k,5-10年,风控数据分析经理,开发/测试/运维类,数据开发,"['消费金融', '大数据', '量化']",2969614,2017-09-07 09:28:46
上海,云兜,上海云兜网络科技有限公司,"电子商务,教育",普陀区,"五险一金,带薪年假,做五休二,弹性工作",8k-16k,1-3年,BI数据分析,产品/需求/项目类,数据分析,"['金融', '专员', '大数据', 'SPSS']",3386312,2017-09-15 13:20:35
上海,数云,杭州数云信息技术有限公司上海分公司,"企业服务,数据服务",徐汇区,"带薪年假,专业培训,和谐团队,环境优美",7k-10k,1-3年,数据分析师（CRM）,开发/测试/运维类,数据开发,"['电商', 'BI', 'SPSS', 'sas', '数据管理']",3149463,2017-09-15 09:12:57
