city,公司简称,公司全称,所属行业,工作地点,职位特点,薪资,经验,职位名称,firstType,secondType,职位标签,positionId,createTime
上海,YHOUSE,上海悦会信息科技有限公司,移动互联网,黄浦区,发展前景好,15k-25k,5-10年,高级数据分析师BI,开发/测试/运维类,数据开发,"['金融', '电商', '数据挖掘']",3403386,2017-08-25 09:55:22
上海,小赢科技,深圳市赢众通金融信息服务有限责任公司,金融,黄浦区,富诱惑力的薪酬、良好的发展机会,15k-25k,不限,风险数据分析师（风险模型）,开发/测试/运维类,数据开发,['金融'],2566088,2017-08-29 10:29:53
上海,鲜丰水果,杭州群丰果品连锁有限公司,生活服务,徐汇区,"数据,运营",5k-10k,1-3年,电商数据分析,产品/需求/项目类,数据分析,"['电商', '业务运营', '数据挖掘', 'SPSS', 'sas']",3077722,2017-09-14 11:35:59
上海,拍拍贷,上海拍拍贷金融信息服务有限公司,金融,浦东新区,明星团队,15k-25k,3-5年,客服体验数据分析师,开发/测试/运维类,数据开发,[],3402800,2017-09-09 08:37:55
上海,百融金服,百融（北京）金融信息服务股份有限公司,"金融,数据服务",浦东新区,"五险一金,弹性工作,福利补贴",10k-20k,1-3年,BI数据分析师/BI高级数据分析师：上海,产品/需求/项目类,数据分析,"['金融', '大数据', '数据挖掘']",3119998,2017-08-25 18:27:08
上海,际慧信息,上海际慧信息技术服务中心,移动互联网,浦东新区,"公司平台好,薪资福利好",15k-25k,5-10年,数据分析经理（运营）,产品/需求/项目类,数据分析,"['业务运营', '数据挖掘', 'SPSS']",3428728,2017-08-17 09:43:07
上海,怪猫游戏,上海咕么信息科技有限公司,"移动互联网,游戏",普陀区,"团队氛围好,年轻人,定期团建",8k-15k,1-3年,DMP数据分析师,市场/商务/销售类,市场/营销,"['广告营销', '大数据', '数据挖掘']",3586007,2017-09-11 13:49:01
上海,小红书,行吟信息科技（上海）有限公司,"生活服务,电子商务",黄浦区,"年底多薪,免费三餐,工作自由",8k-10k,1-3年,客服数据分析师,运营/编辑/客服,客服,"['电商', '物流', '客服', 'SPSS', 'sas']",3587911,2017-09-15 10:06:14
上海,携程,携程计算机技术（上海）有限公司,"移动互联网,旅游",长宁区,熟悉旅游、交通类电商行业优先,10k-20k,1-3年,数据分析(市场/运营),开发/测试/运维类,数据开发,"['电商', 'SPSS', 'sas']",3099140,2017-09-15 17:53:49
上海,京东商城,京东商城-无线产品研发中心,移动互联网,长宁区,"大平台,弹性工时,友好氛围",13k-26k,1-3年,风控数据分析岗,产品/需求/项目类,数据分析,"['信息安全', '大数据', '数据挖掘']",3418177,2017-09-12 10:58:48
上海,奇虎360金融,上海淇毓信息科技有限公司,"移动互联网,金融",浦东新区,团队优秀、发展空间大,15k-25k,3-5年,Java工程师（数据分析）,开发/测试/运维类,后端开发,['大数据'],3364189,2017-09-13 16:15:57
上海,宜信,普信恒业科技发展（北京）有限公司,金融,浦东新区,"六险一金,紧邻地铁,优势团队,创新产品",20k-30k,3-5年,高级数据分析师（风控方向）,开发/测试/运维类,数据开发,"['资深', '反作弊', '建模', '数据治理']",3562784,2017-09-04 10:37:13
上海,平安租赁,平安国际融资租赁有限公司,金融,浦东新区,"五险一金,500强",10k-18k,1-3年,数据分析经理（运营）(001119),运营/编辑/客服,运营,[],3414810,2017-08-29 12:43:41
上海,点牛金融,点牛互联网金融信息服务有限公司,金融,浦东新区,良好的办公环境及发展,10k-15k,1-3年,BI数据分析师,运营,运营,[],2519908,2017-09-14 15:19:47
上海,驴妈妈旅游网,上海景域文化传播股份有限公司,"电子商务,旅游",普陀区,发展前景,7k-14k,1-3年,运营数据分析师,运营/编辑/客服,运营,"['资深', '高级', '专员', 'SPSS']",3060807,2017-09-01 17:03:25
上海,怪猫游戏,上海咕么信息科技有限公司,"移动互联网,游戏",普陀区,"领导很好,五险一金,周末双休,节日福利",6k-12k,1-3年,运营数据分析师,运营/编辑/客服,运营,"['游戏', '页游', '手游']",3301208,2017-09-11 13:49:02
上海,平安租赁,平安国际融资租赁有限公司,金融,浦东新区,五险一金,9k-16k,1-3年,数据分析经理（风控）(001053),金融类,风控,[],3413482,2017-08-29 12:41:46
上海,嘉桥数据咨询,上海嘉桥信息科技有限公司,数据服务,黄浦区,"待遇好,晋升快,福利多,氛围好",6k-12k,不限,化学分析/生物分析/生物统计/生物信息数据分析员,产品/需求/项目类,数据分析,[],3373281,2017-09-15 10:02:49
上海,首科众筹,宁波首科众筹网络科技有限公司,"移动互联网,金融",长宁区,"拟上市企业,发展空间大",25k-35k,5-10年,信贷数据分析经理,开发/测试/运维类,数据开发,"['金融', '总监', '资深', '高级', '数据挖掘']",3531722,2017-08-25 16:32:01
上海,现金侠,上海利全信息科技服务有限公司,"移动互联网,金融",长宁区,"办公环境好,技术氛围好,发展空间大,同事都很赞",10k-20k,1-3年,数据分析（运营方向）,开发/测试/运维类,数据开发,"['金融', '中级']",2861380,2017-09-14 09:58:27
上海,买单侠,上海秦苍信息科技有限公司,移动互联网、金融,浦东新区,"美式文化,零食畅吃,颜值高,领导好",2k-3k,应届毕业生,数据分析实习生（运营）,产品/需求/项目类,数据分析,['业务运营'],2838072,2017-09-11 16:05:37
上海,蓝色光标集团,上海蓝色光标品牌顾问有限公司,"广告营销,企业服务",黄浦区,"发展空间大,老板好,市中心上班,精英团队",10k-20k,3-5年,CRM Business Analyst 数据分析,产品/需求/项目类,数据分析,['SQL'],3386674,2017-09-14 12:05:11
上海,慧爱金融,上海慧爱信息科技有限公司,"移动互联网,金融",黄浦区,"数据分析,互联网金融,风控总监",15k-20k,1-3年,金融风控数据分析师,金融类,风控,"['金融', '征信', '建模', '大数据', '量化']",3339079,2017-08-19 12:36:38
上海,2345.com,上海二三四五网络科技有限公司,"数据服务,移动互联网",浦东新区,"领导好,业务发展好,福利多,年轻",10k-20k,3-5年,高级数据分析经理（金融产品、运营方向）,产品/需求/项目类,数据分析,"['金融', '渠道', 'SPSS']",2919327,2017-09-16 00:48:47
上海,NEIWAI内外内衣,上海睿秀电子商务有限公司,"电子商务,其他",长宁区,"高速发展,工作环境佳,竞争力薪资",6k-12k,3-5年,电商运营数据分析师,产品/需求/项目类,数据分析,"['电商', '金融']",2585560,2017-09-13 10:04:00
上海,银联钱包事业部,中国银联银联钱包事业部,"移动互联网,O2O",浦东新区,"活力,福利,逗比",15k-29k,1-3年,运营数据分析,产品/需求/项目类,数据分析,"['专员', '大数据', '数据挖掘', 'SPSS']",3412377,2017-09-05 10:37:13
上海,宜信,普信恒业科技发展（北京）有限公司,金融,浦东新区,"六险一金,弹性工作,优势团队",20k-40k,3-5年,高级数据分析师（反欺诈建模、风控）,开发/测试/运维类,数据开发,"['金融', '银行', '资深', '量化']",3616220,2017-09-15 17:45:47
上海,华院数据,华院数据技术（上海）有限公司,"企业服务,数据服务",杨浦区,"五险一金,弹性工作,定期体检,发展空间大",10k-12k,1-3年,数据分析工程师（深度学习方向）,开发/测试/运维类,数据开发,['算法'],2934132,2017-09-15 15:19:22
上海,京东,京东商城,电子商务,长宁区,"大数据分析,互联网平台",10k-15k,1-3年,运营数据分析,产品/需求/项目类,数据分析,"['大数据', '数据挖掘', 'SPSS']",3430962,2017-09-04 18:00:43
上海,沪江,沪江教育科技（上海）股份有限公司,"移动互联网,教育",浦东新区,上市前夜 弹性办公 周末双休,15k-20k,1-3年,数据分析师（移动运营方向）,产品/需求/项目类,数据分析,"['资深', '高级', '专员', '业务运营', 'growth hacking']",3230090,2017-09-15 15:43:48
上海,NEIWAI内外内衣,上海睿秀电子商务有限公司,"电子商务,其他",长宁区,优美环境,6k-8k,1-3年,电商运营数据分析,运营,运营,['电商'],2333539,2017-09-13 10:04:01
上海,2345.com,上海二三四五网络科技有限公司,"数据服务,移动互联网",浦东新区,"上市公司,六险一金,加薪灵活",8k-15k,1-3年,数据分析师（渠道质量管控，反作弊）,产品/需求/项目类,数据分析,"['EXCEL', 'SPSS']",3340200,2017-09-16 00:48:47
上海,享骑出行,上海享骑电动车服务有限公司,"移动互联网,电子商务",闵行区,"创业型企业,办公氛围好",7k-8k,1-3年,数据分析专员（运营方向）,开发/测试/运维类,数据开发,"['SPSS', '数据管理']",3078260,2017-09-15 13:45:59
上海,九章云极科技,北京九章云极科技有限公司,数据服务,长宁区,"技术大牛,领导好,六险一金,成长型公司",15k-30k,3-5年,大数据分析工程师,开发/测试/运维类,数据开发,"['金融', '数据挖掘']",3407081,2017-09-15 09:15:59
上海,南华期货,南华期货股份有限公司,金融,浦东新区,"薪资丰厚,发展空间",10k-18k,1-3年,数据分析师（数据运营方向）,产品/需求/项目类,数据分析,"['大数据', '数据挖掘', 'SPSS', '数据管理']",3544299,2017-09-14 13:16:51
上海,际慧信息,上海际慧信息技术服务中心,移动互联网,徐汇区,"年终奖,期权,上升空间大",25k-50k,5-10年,IB数据分析数据挖掘（知名互金公司）,开发/测试/运维类,数据开发,"['专家', 'BI', '大数据', 'SPSS', 'sas']",3495402,2017-09-12 15:19:34
上海,携程,携程计算机技术（上海）有限公司,"移动互联网,旅游",长宁区,向CEO直线汇报-----像优秀的人靠齐哦,15k-20k,1-3年,大数据分析/?商业分析师---向CEO汇报,开发/测试/运维类,数据开发,"['电商', '数据挖掘', 'BI', '供应链', 'SPSS']",2922831,2017-09-15 18:14:26
上海,驴妈妈旅游网,上海景域文化传播股份有限公司,"电子商务,旅游",普陀区,高绩效 大平台 学习机会多,7k-12k,1-3年,运营数据分析,产品/需求/项目类,数据分析,"['高级', '业务运营', '数据挖掘', 'SPSS']",3540283,2017-08-29 09:57:14
上海,买单侠,上海秦苍信息科技有限公司,移动互联网、金融,浦东新区,"商业保险,免费零食,美式文化,D轮",6k-12k,1-3年,数据分析（业务运营方向）,产品/需求/项目类,数据分析,"['建模', 'SPSS', 'sas']",3173064,2017-09-11 16:05:37
上海,东方收藏,上海梭丽文化传播有限公司,"O2O,其他",徐汇区,"年底旅游,提供住宿,带薪年假",6k-8k,1-3年,BI数据分析,开发/测试/运维类,数据开发,"['电商', '大数据', '数据挖掘', 'SPSS', '数据管理']",3284549,2017-08-17 21:54:43
上海,微鲸科技,微鲸科技有限公司,移动互联网,浦东新区,弹性工作、绩效奖金、通讯津贴,15k-30k,不限,大数据分析工程师,技术,后端开发,[],1959644,2017-09-11 11:14:55
上海,通联数据,通联数据股份公司,金融,虹口区,有竞争力的薪酬福利,15k-30k,不限,大数据分析工程师,技术,后端开发,[],1607679,2017-09-12 18:40:13
上海,文思海辉,文思海辉技术有限公司,"移动互联网,数据服务",徐汇区,"平台大,弹性工作时,六险一金",6k-8k,3-5年,销售运营（数据分析岗）,市场/商务/销售类,市场/营销,"['CRM', 'AR']",3459136,2017-09-14 16:47:44
上海,滚球信息,上海滚球信息科技有限公司,"移动互联网,数据服务",浦东新区,"带薪年假,弹性工作,奖金丰厚,人性化管理",10k-20k,3-5年,足彩大数据分析工程师,产品/需求/项目类,数据分析,"['彩票', '资深', '高级']",2794111,2017-09-15 14:47:39
上海,立木征信,上海康成电子商务有限公司,"金融,电子商务",浦东新区,"五险一金,节日福利",10k-15k,1-3年,大数据分析工程师,产品/需求/项目类,数据分析,"['金融', '数据挖掘']",3471490,2017-09-15 11:14:45
上海,卓领通讯,上海卓领通讯技术有限公司,移动互联网,浦东新区,"技术氛围好,领导好,平台大,工作压力轻",8k-16k,不限,中高级大数据分析,开发/测试/运维类,数据开发,"['机器学习', 'OpenStack', 'python']",3542842,2017-09-15 10:43:20
上海,芝舟科技,上海芝舟信息科技有限公司,移动互联网、企业服务,宝山区,"发展迅速，环境安静。商业保险,带薪年病假",15K-20K,1-3年,大数据分析,开发/测试/运维类,数据开发,['数据挖掘'],3391948,2017-08-20 22:31:51
上海,鱼泡泡,上海鱼泡泡信息科技有限公司,生活服务,徐汇区,强大的数据团队，完善的晋升体系。,12k-18k,1-3年,大数据分析工程师,开发/测试/运维类,数据开发,"['中级', '数据库', 'SQL']",3352049,2017-09-15 16:00:14
上海,数库科技,数库(上海)科技有限公司,"移动互联网,数据服务",闵行区,"公司前景好,项目机会多,同事可爱,领导好",18k-36k,3-5年,大数据分析工程师,开发/测试/运维类,数据开发,"['数据挖掘', '建模', 'hbase']",3151195,2017-09-07 13:50:50
上海,UCloud,上海优刻得信息科技有限公司,"数据服务,企业服务",杨浦区,发展空间大,6k-10k,不限,TEU―销售运营数据分析师,开发/测试/运维类,数据开发,[],2767439,2017-09-13 10:13:03
上海,思华科技,上海思华科技股份有限公司,移动互联网,浦东新区,五险一金 商业险 带薪事病假,8k-15k,1-3年,大数据分析工程师,开发/测试/运维类,数据开发,"['金融', '数据挖掘', 'SPSS']",3053409,2017-09-15 09:21:18
上海,平安金服,深圳平安综合金融服务有限公司,"金融,数据服务",浦东新区,"年终奖金,医疗服务,过节福利,年金计划",11k-22k,3-5年,大数据分析稽核专员（上海，投资审计组）,金融类,风控,"['金融', '教育', '建模', '风控', '合规稽查']",3435355,2017-09-14 15:35:47
上海,百融金服,百融（北京）金融信息服务股份有限公司,"金融,数据服务",浦东新区,"弹性工作,福利补贴,五险一金",10k-20k,1-3年,理财端大数据分析经理/高级经理-：上海,市场/商务/销售类,市场/营销,"['理财', '数据挖掘']",3120071,2017-08-25 18:26:48
上海,精锐教育,上海精锐教育培训有限公司,教育,普陀区,"做五休二,办公环境好,甲方",15k-20k,1-3年,算法工程师/大数据分析主管,产品/需求/项目类,数据分析,"['教育', '数据挖掘', '机器学习']",3417631,2017-08-29 11:40:21
上海,陆金所,上海陆家嘴国际金融资产交易市场股份有限公司,金融,浦东新区,大平台 福利好 领导nice,10k-15k,1-3年,销售分析岗（数据分析/运营/策划/营销）J10683,开发/测试/运维类,数据开发,['理财'],3607805,2017-09-14 11:08:15
上海,圆通,圆通速递有限公司,"企业服务,数据服务",青浦区,上市公司职能装备研发,20k-30k,3-5年,研发工程师（人脸识别、大数据分析）,开发/测试/运维类,数据开发,"['算法', '图像处理', '数据挖掘', '机器学习', '计算机视觉', '模式识别']",3507304,2017-09-13 09:59:41
上海,GFT,上海寰信网络信息技术有限公司,"移动互联网,金融",,最大限度地发挥你的聪明才智,7k-14k,不限,金融大数据分析培训生,金融,天使投资/VC/PE,"['金融', '分析师']",2282965,2017-09-14 10:36:59
上海,上海钧派科技,上海钧派商贸有限公司,"企业服务,硬件",徐汇区,"发展空间大,年轻化团队,BI大数据",5k-10k,1-3年,客户销售代表 - BI大数据分析产品,市场/商务/销售类,销售,"['客户代表', 'BI销售']",3049718,2017-09-01 10:12:09
上海,上海睿宏科技,上海睿宏电子科技发展有限公司,"信息安全,硬件",徐汇区,"BI大数据,可视化分析,发展空间大,年轻化团队",5k-10k,1-3年,客户销售- BI大数据分析产品,市场/商务/销售类,销售,"['客户代表', 'BI软件']",3051414,2017-08-30 13:59:21
上海,猩便利,哦加哦网络科技（上海）有限公司,"移动互联网,其他",静安区,发展空间大,15k-30k,3-5年,数据分析,产品/需求/项目类,数据分析,"['高级', '数据挖掘', 'SPSS', 'sas']",3289736,2017-09-15 15:58:17
上海,ezbuy,前海煦逸信息技术（深圳）有限公司,"电子商务,生活服务",浦东新区,"带薪年假多,期权激励,弹性办公,跨境电商",15k-25k,3-5年,数据分析工程师,开发/测试/运维类,数据开发,"['电商', '大数据', '数据挖掘']",3398627,2017-09-15 13:28:09
上海,口袋理财,上海鱼耀金融信息服务有限公司,"金融,移动互联网",长宁区,"扁平化管理,晋升空间大,项目奖金多",20k-25k,3-5年,数据分析,产品/需求/项目类,数据分析,"['金融', '数据挖掘', 'SPSS', 'sas']",3512510,2017-09-14 09:30:46
上海,51信用卡管家,杭州恩牛网络技术有限公司,"金融,数据服务",黄浦区,"全员Mac,弹性工作制,六险一金,餐饮补贴",10k-20k,1-3年,数据分析师（上海）,产品/需求/项目类,数据分析,"['大数据', '数据挖掘', 'SPSS']",3506850,2017-09-14 10:28:37
上海,达达-京东到家,上海趣盛网络科技有限公司,O2O,,风口发展平台，与硅谷大牛共事，极客文化,15k-25k,3-5年,数据分析师（中高级）,技术,后端开发,['大数据'],2300383,2017-09-15 10:13:07
上海,携程,携程计算机技术（上海）有限公司,"移动互联网,旅游",长宁区,旅游老大等你来~,15k-25k,3-5年,资深数据分析师,产品/需求/项目类,数据分析,"['大数据', 'BI', '可视化', 'sas']",3462937,2017-09-15 18:14:26
上海,百联全渠道电商,上海百联全渠道电子商务有限公司,"电子商务,O2O",黄浦区,"国企,氛围",15k-30k,3-5年,业务数据分析,市场/商务/销售类,市场/营销,"['金融', '数据挖掘', 'SPSS', 'sas']",3598669,2017-09-15 09:22:33
上海,众安保险,众安在线财产保险股份有限公司,金融,黄浦区,发展前景好 弹性工作制,15k-25k,1-3年,数据分析师,产品/需求/项目类,数据分析,"['电商', '商业', '数据挖掘', '解决方案']",2912950,2017-09-11 18:55:19
上海,上海第一财经数据,上海第一财经数据科技有限公司,移动互联网,静安区,"晋升空间,餐补福利,带薪休假,弹性工作",15k-20k,3-5年,高级/资深数据分析师-建模方向,开发/测试/运维类,数据开发,"['数据挖掘', '大数据']",3362508,2017-09-15 09:59:03
上海,点融网,上海点荣金融信息服务有限责任公司,金融,黄浦区,"空间大,牛人多",15k-30k,1年以下,数据分析师-SH2927,开发/测试/运维类,数据开发,"['金融', '中级', '初级', '大数据', '数据挖掘']",3461300,2017-09-13 10:33:53
上海,饿了么,拉扎斯网络科技（上海）有限公司,移动互联网,普陀区,团队给力，领导nice,20k-30k,1-3年,数据分析师,产品/需求/项目类,数据分析,"['资深', '大数据']",3472798,2017-09-12 14:19:07
上海,招商银行―出行易,上海招赢电子商务有限责任公司,电子商务,浦东新区,"专业团队、,赋能文化,丰厚福利",15k-25k,3-5年,高级数据分析师,开发/测试/运维类,数据开发,"['数据挖掘', 'SPSS', 'sas']",3437785,2017-09-15 09:59:30
上海,旅游圈,北京匹匹扣国际旅行社有限公司上海分公司,移动互联网,闸北区,数据分析,15k-20k,3-5年,高级数据分析师,技术,高端技术职位,[],1616444,2017-09-12 09:06:49
上海,FlowerPlus,上海分尚网络科技有限公司,O2O,嘉定区,"晋升快,发展迅速,季度奖金",8k-15k,1-3年,数据分析师,产品/需求/项目类,数据分析,"['大数据', '数据挖掘', 'SPSS']",3108619,2017-09-14 09:52:17
上海,京东,京东商城,电子商务,长宁区,"大平台,福利好,牛人多,氛围佳",8k-16k,1-3年,数据分析师岗,产品/需求/项目类,数据分析,"['大数据', '数据挖掘', 'SPSS']",3424612,2017-09-16 23:00:46
上海,Liking健身,上海乐快信息技术有限公司,"移动互联网,O2O",徐汇区,"发展空间大,福利好,免费健身,氛围好",15k-30k,3-5年,数据分析专家,产品/需求/项目类,数据分析,"['高级', '大数据', 'SQL', 'SPSS', 'sas']",3498260,2017-09-13 09:50:17
上海,携程,携程计算机技术（上海）有限公司,"移动互联网,旅游",长宁区,广阔的发展平台，有竞争力的薪酬奖金激励,15k-30k,3-5年,高级数据分析师,开发/测试/运维类,数据开发,"['大数据', '数据挖掘', 'SPSS', 'sas']",2888795,2017-09-15 09:23:41
上海,到喜啦,上海到喜啦信息技术有限公司,"移动互联网,电子商务",杨浦区,"平台大,前景好,薪资高,团队牛",20k-30k,3-5年,高级数据分析师/高级业务分析师,产品/需求/项目类,数据分析,"['资深', '大数据', '业务运营', '数据挖掘']",3549622,2017-08-30 16:17:29
上海,上海第一财经数据,上海第一财经数据科技有限公司,移动互联网,静安区,"补充公积金,弹性工作制,补充医疗,年终奖",7k-13k,1-3年,数据分析师―数据模型方向,开发/测试/运维类,数据开发,"['大数据', '数据挖掘', '数据清洗']",3389867,2017-09-15 09:59:03
上海,musical.ly,蜜柚网络科技（上海）有限公司,"社交网络,文化娱乐",黄浦区,"大牛带你飞,欢乐多多",15k-25k,不限,数据分析师（产品分析/商业分析）,开发/测试/运维类,数据开发,"['大数据', '数据挖掘']",3329367,2017-09-15 10:58:54
上海,途家网,途家网网络技术（北京）有限公司,"移动互联网,O2O",虹口区,"补充公积金,商业保险,餐补,带薪年假",20k-25k,3-5年,BI数据分析师(001161),开发/测试/运维类,数据开发,"['金融', '数据挖掘', 'SQL', 'SPSS', 'sas']",3305085,2017-09-15 16:59:35
上海,拼多多,杭州微米网络科技有限公司,"电子商务,移动互联网",长宁区,"大牛云集,亿级用户,福利佳",10k-20k,1-3年,BI数据分析师,开发/测试/运维类,数据开发,"['大数据', '数据挖掘', '建模']",3309407,2017-09-15 10:18:19
上海,洋码头,上海洋码头网络技术有限公司,"移动互联网,电子商务",闸北区,"扁平管理,互联网文化,弹性工作",10k-20k,3-5年,BI数据分析师,产品/需求/项目类,数据分析,"['电商', '数据挖掘', 'SPSS']",3245075,2017-09-11 10:47:24
上海,今日头条,北京字节跳动科技有限公司,"移动互联网,数据服务",徐汇区,六险一金，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，团队氛围好,9k-18k,1-3年,运营数据分析师,产品/需求/项目类,数据分析,[],3604904,2017-09-15 09:03:49
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",徐汇区,"全能未来,全速发展,全力助长",8k-10k,不限,美团点评数据分析师#928,产品/需求/项目类,数据分析,['BI'],3502726,2017-09-14 11:39:22
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",长宁区,"全能未来,全速发展,全力助长",15k-30k,1-3年,BI数据分析师,开发/测试/运维类,数据开发,[],3247536,2017-09-12 13:40:06
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",长宁区,"五险一金,补充医保,加班补助,年度体检",15k-30k,1-3年,数据分析师（APP产品运营分析方向）,产品/需求/项目类,数据分析,['BI'],3096925,2017-09-15 18:20:36
上海,拍拍贷,上海拍拍贷金融信息服务有限公司,金融,浦东新区,晋升空间大,12k-18k,3-5年,高级CRM数据分析专家,开发/测试/运维类,数据开发,[],3311198,2017-09-07 22:42:48
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",长宁区,"五险一金,补充医保,加班补助,年度体检",15k-25k,1-3年,数据分析师（APP产品运营分析）,产品/需求/项目类,数据分析,[],3267561,2017-09-13 11:28:01
上海,拍拍贷,上海拍拍贷金融信息服务有限公司,金融,浦东新区,平台空间大，午餐&amp;晚餐,15k-20k,3-5年,产品运营数据分析师,产品/需求/项目类,数据分析,"['大数据', '商业']",3280174,2017-09-04 00:28:19
上海,美团点评,北京三快在线科技有限公司,"移动互联网,O2O",长宁区,"补充医保,年终奖,餐补,弹性工作",15k-25k,1-3年,数据分析师（APP产品运营）,产品/需求/项目类,数据分析,[],2961300,2017-09-09 09:52:24
上海,平安金服,深圳平安综合金融服务有限公司,"金融,数据服务",浦东新区,"年终奖金,医疗服务,过节福利,年金计划",20k-40k,5-10年,大数据分析稽核经理（上海，投资审计组）,金融类,风控,"['金融', '建模', '风控', '合规稽查']",3435316,2017-09-14 15:35:47
